grid_id,lng,lat
ODI_00357,84.51500000000001,20.575000000000248
ODI_00358,84.51500000000001,20.585000000000246
ODI_00359,84.51500000000001,20.595000000000248
ODI_00360,84.51500000000001,20.605000000000253
ODI_00361,84.51500000000001,20.615000000000254
ODI_00362,84.51500000000001,20.625000000000252
ODI_00363,84.51500000000001,20.635000000000257
ODI_00364,84.51500000000001,20.64500000000026
ODI_00365,84.51500000000001,20.655000000000257
ODI_00366,84.51500000000001,20.66500000000026
ODI_00367,84.51500000000001,20.675000000000257
ODI_00368,84.51500000000001,20.68500000000027
ODI_00369,84.51500000000001,20.695000000000267
ODI_00370,84.51500000000001,20.70500000000027
ODI_00371,84.51500000000001,20.715000000000266
ODI_00372,84.51500000000001,20.72500000000027
ODI_00373,84.51500000000001,20.735000000000273
ODI_00374,84.51500000000001,20.74500000000027
ODI_00375,84.51500000000001,20.755000000000273
ODI_00376,84.51500000000001,20.765000000000278
ODI_00377,84.51500000000001,20.775000000000276
ODI_00378,84.51500000000001,20.785000000000277
ODI_00379,84.51500000000001,20.79500000000028
ODI_00380,84.51500000000001,20.805000000000287
ODI_00381,84.51500000000001,20.815000000000282
ODI_00382,84.51500000000001,20.825000000000287
ODI_00383,84.51500000000001,20.83500000000029
ODI_00384,84.51500000000001,20.84500000000029
ODI_00385,84.51500000000001,20.855000000000288
ODI_00386,84.51500000000001,20.865000000000293
ODI_00387,84.51500000000001,20.87500000000029
ODI_00388,84.51500000000001,20.885000000000296
ODI_00389,84.51500000000001,20.895000000000298
ODI_00390,84.51500000000001,20.905000000000296
ODI_00391,84.51500000000001,20.915000000000298
ODI_00392,84.51500000000001,20.925000000000306
ODI_00393,84.51500000000001,20.9350000000003
ODI_00394,84.51500000000001,20.945000000000306
ODI_00395,84.51500000000001,20.955000000000307
ODI_00396,84.51500000000001,20.965000000000312
ODI_00397,84.51500000000001,20.975000000000307
ODI_00398,84.51500000000001,20.985000000000312
ODI_00399,84.51500000000001,20.99500000000031
ODI_00400,84.52499999999999,19.005
ODI_00401,84.525,19.015
ODI_00402,84.52499999999999,19.025
ODI_00403,84.525,19.034999999999997
ODI_00404,84.52499999999999,19.045
ODI_00405,84.525,19.055
ODI_00406,84.52499999999999,19.065
ODI_00407,84.525,19.074999999999996
ODI_00408,84.52499999999999,19.085
ODI_00409,84.52499999999999,19.095
ODI_00410,84.525,19.105
ODI_00411,84.52499999999999,19.115000000000002
ODI_00412,84.525,19.125
ODI_00413,84.52499999999999,19.135
ODI_00414,84.525,19.145
ODI_00415,84.52499999999999,19.154999999999998
ODI_00416,84.52499999999999,19.165
ODI_00417,84.525,19.175000000000004
ODI_00418,84.52499999999999,19.185
ODI_00419,84.525,19.195
ODI_00420,84.52499999999999,19.205000000000002
ODI_00421,84.525,19.215
ODI_00422,84.52499999999999,19.225
ODI_00423,84.525,19.235
ODI_00424,84.52499999999999,19.244999999999997
ODI_00425,84.52499999999999,19.255000000000003
ODI_00426,84.525,19.265
ODI_00427,84.52499999999999,19.275000000000002
ODI_00428,84.525,19.285000000000004
ODI_00429,84.52499999999999,19.294999999999998
